user_id,pay_days,repay_days
365452880,10,87
365452997,10,10
365453256,10,73
365454453,15,18
365455221,15,30
365455236,30,30
365455324,15,20
365455408,15,29
365455631,10,10
365456974,30,30
365457002,10,11
365457327,10,37
365458428,10,40
365458748,30,30
365460306,10,10
365461178,30,31
365461329,30,30
365461528,15,19
365462074,10,99
365462743,10,14
365462749,10,10
365462973,30,33
365464080,10,54
365464278,10,17
365464279,15,15
365464391,10,50
365464454,10,25
365465349,15,16
365466353,10,12
365467073,30,34
365467242,10,24
365467473,15,16
365467478,15,15
365467536,15,16
365469129,15,16
365469153,15,15
365469524,15,15
365469681,15,15
365469714,30,34
365470045,15,33
365470059,15,15
365470364,30,33
365470893,15,32
365470902,10,35
365471380,15,15
365471392,30,30
365471426,10,41
365471428,15,15
365471460,10,26
365471518,10,11
365471519,30,31
365471660,30,30
365471669,10,14
365471676,15,24
365471772,30,30
365472023,90,95
365472037,30,33
365472049,10,19
365472050,30,66
365472598,30,30
365472625,30,46
365473096,30,33
365473884,90,120
365474034,10,27
365474320,15,26
365474544,30,45
365475100,15,16
365475114,15,17
365475548,15,16
365475946,10,30
365476136,30,30
365476370,30,32
365477397,15,27
365477824,15,15
365477881,15,15
365478077,10,28
365478572,30,30
365478898,10,22
365479194,10,55
365479519,15,33
365483120,15,15
365483470,10,16
365483958,30,31
365484093,10,79
365484279,15,24
365484572,10,10
365484735,30,30
365485063,10,39
365485212,10,10
365485667,15,16
365487349,10,88
365487419,30,30
365487421,10,32
365488181,10,10
365488838,10,10
365489091,10,11
365489289,10,40
365489372,10,16
365492547,15,15
365492619,10,10
365493529,30,73
365493756,10,28
365493786,30,30
365494506,30,32
365495318,15,21
365495944,10,10
365496362,10,40
365496500,10,13
365497158,15,15
365497491,30,30
365498620,30,31
365498691,15,43
365498777,30,31
365498947,10,12
365499269,10,118
365499270,10,10
365499362,15,16
365499730,30,30
365500070,10,16
365500356,15,15
365500383,10,12
365501205,10,48
365501883,10,10
365502536,10,11
365503100,10,22
365503108,15,15
365503549,10,10
365503764,10,11
365504110,15,16
365504932,15,18
365505661,15,15
365505843,15,15
365505902,10,17
365506501,30,30
365507617,15,30
365507758,10,41
365507804,15,17
365508221,10,99
365508698,10,27
365509629,30,31
365509673,30,30
365509692,10,52
365509693,30,31
365511642,10,50
365511668,10,16
365512434,10,12
365513421,10,29
365514215,15,15
365514373,10,93
365517355,30,35
365517971,30,41
365517988,15,18
365518183,10,58
365519913,10,29
365519925,10,86
365520675,15,15
365521150,30,46
365521284,30,30
365521377,30,30
365521685,30,30
365521930,15,28
365522668,15,15
365522696,10,11
365523537,15,15
365523547,30,30
365523561,15,20
365523573,10,68
365523584,15,17
365523590,15,15
365524120,30,30
365524131,30,31
365524151,10,15
365524156,15,15
365524161,10,10
365524162,10,10
365524617,15,17
365524796,15,20
365525062,10,41
365525455,10,86
365525842,30,31
365526547,30,30
365526762,10,10
365526856,15,15
365528893,10,16
365530212,15,20
365531338,30,35
365531400,30,30
365532765,15,15
365533335,10,57
365533551,30,30
365533732,15,15
365533744,30,30
365534411,30,30
365535119,10,44
365535158,10,11
365535172,10,53
365536350,15,28
365536724,30,31
365537267,15,27
365537313,30,40
365538197,10,12
365538212,15,39
365538227,30,30
365538246,30,30
365538250,10,42
365538281,15,15
365538623,10,75
365538796,15,21
365538816,10,12
365538818,30,30
365538825,15,15
365538835,15,17
365538840,10,13
365538844,10,10
365538851,10,10
365538852,30,30
365539017,10,51
365539044,10,10
365539129,15,32
365539134,15,20
365539646,15,18
365539897,15,33
365540300,10,28
365540306,10,10
365540356,30,65
365540359,15,16
365540363,10,10
365541796,10,14
365542272,10,15
365542294,30,30
365542298,15,16
365542303,15,15
365542330,10,104
365543361,15,15
365543375,10,15
365543734,15,28
365544095,30,30
365544200,30,30
365544309,10,10
365547416,30,65
365547571,10,39
365548491,10,12
365548629,10,47
365549032,10,41
365549268,30,30
365549345,10,51
365549438,15,16
365552698,10,33
365553017,15,15
365553050,15,20
365553477,15,19
365553978,10,10
365554260,10,67
365555344,15,33
365555488,10,10
365555491,30,58
365556781,10,19
365556908,90,91
365557081,10,10
365557164,30,30
365557504,15,15
365557673,10,10
365557959,15,15
365557980,10,10
365558707,15,16
365558874,30,65
365559425,30,30
365559817,10,12
365559907,30,30
365560190,15,15
365560261,10,10
365560366,10,15
365560672,15,16
365561112,10,11
365561825,30,32
365562115,30,30
365562255,15,21
365562274,10,10
365562353,10,10
365562384,15,15
365563336,10,79
365563383,10,11
365563865,15,15
365564225,15,22
365564406,10,28
365564599,15,16
365564772,30,60
365564890,15,15
365564922,10,10
365565402,10,13
365565527,15,17
365566386,30,34
365566569,10,10
365566572,30,30
365566635,10,10
365566640,10,12
365567324,15,17
365567425,15,16
365567948,15,32
365568618,30,35
365568960,30,30
365569026,30,62
365569754,10,50
365569836,10,59
365569849,30,33
365570351,10,12
365570379,30,30
365570411,30,35
365570509,15,15
365571363,10,72
365571552,15,34
365572649,30,30
365572733,15,15
365573604,10,11
365574332,15,15
365574537,30,33
365575368,15,15
365575501,30,35
365575784,30,35
365575824,10,67
365575935,15,21
365576004,10,61
365576126,15,15
365576139,15,20
365576468,15,15
365576597,30,30
365576805,10,28
365577481,10,10
365578864,10,10
365579040,15,16
365579075,15,18
365579308,15,17
365579664,30,67
365580359,30,31
365581120,10,10
365581947,10,48
365582728,30,32
365582780,15,15
365584217,30,33
365586321,10,18
365586342,10,21
365586477,10,10
365586501,30,30
365586516,10,78
365587976,10,13
365588731,15,15
365588937,15,15
365589032,15,15
365589212,30,31
365590768,15,20
365590874,15,28
365590899,30,30
365590941,15,15
365590969,30,30
365591431,10,25
365591743,15,19
365591985,10,37
365593733,10,93
365594121,10,79
365594135,30,30
365594165,30,33
365594190,15,19
365594305,15,16
365594385,10,16
365594693,15,20
365594769,10,13
365594899,10,11
365595221,15,15
365595263,15,45
365595283,15,15
365595290,15,15
365595367,10,13
365595369,30,47
365595681,10,16
365597176,15,16
365597631,30,30
365597760,10,37
365598692,10,53
365599310,10,10
365599365,10,69
365599777,15,19
365599941,15,18
365600431,10,24
365600577,15,15
365600603,15,17
365600628,10,35
365600631,10,10
365601180,10,10
365601288,30,34
365603624,10,11
365604186,15,16
365605726,10,10
365606921,10,78
365607350,30,30
365607983,15,15
365608098,15,16
365609206,15,15
365609222,15,15
365609225,30,30
365609234,15,32
365609468,15,35
365609780,30,30
365609860,10,18
365609870,10,11
365609874,10,10
365609876,30,31
365609879,15,46
365609883,10,12
365609900,15,15
365609903,15,17
365609946,10,11
365610048,30,30
365610465,10,21
365610472,10,115
365613133,30,30
365613894,10,59
365615566,10,10
365618545,10,10
365618644,10,81
365620952,10,64
365623818,30,30
365624665,30,30
365624753,30,30
365624825,30,32
365624865,30,30
365625665,15,18
365625709,15,20
365625993,10,10
365627295,10,10
365627601,10,16
365627633,30,30
365629298,15,19
365629459,10,52
365630262,30,32
365630267,10,61
365630736,15,28
365631968,10,10
365632443,30,98
365632790,30,31
365633173,10,52
365633680,30,30
365633893,15,15
365634312,30,31
365634889,30,30
365635408,15,24
365635427,15,34
365635916,15,15
365636111,15,15
365636863,30,44
365637106,30,30
365637119,30,31
365639994,30,30
365639998,10,12
365640078,10,11
365641210,30,35
365641984,10,42
365642859,10,56
365643315,30,40
365643611,15,15
365644250,15,25
365644647,10,11
365645046,15,15
365645376,10,15
365645648,30,30
365646127,10,14
365646164,30,30
365646929,10,10
365647176,10,90
365648495,15,15
365648795,10,10
365649183,10,17
365649586,10,13
365650360,15,25
365650730,10,74
365651142,30,30
365651241,10,66
365651258,10,34
365652364,15,17
365652407,30,33
365653641,10,25
365653759,10,104
365653792,10,73
365654576,15,17
365654588,30,36
365654892,15,15
365655036,15,18
365655834,30,30
365656008,10,11
365656018,10,50
365656399,10,10
365656641,30,65
365656643,10,25
365656651,30,30
365656685,10,10
365657035,30,30
365657156,10,21
365657167,10,13
365657438,15,17
365657596,10,56
365658138,10,58
365658252,30,38
365658267,15,16
365658288,30,41
365658294,15,15
365658522,10,18
365660296,30,33
365662178,15,27
365662200,15,20
365662215,10,10
365665141,30,32
365665433,30,30
365665497,15,15
365665508,15,15
365666036,10,32
365667949,30,30
365667992,10,19
365668659,30,30
365669159,15,15
365670051,30,30
365670666,30,31
365671143,30,30
365671167,30,32
365671247,15,18
365671257,15,15
365671260,15,23
365671263,30,30
365671815,10,10
365671967,15,15
365672863,30,30
365674791,15,15
365675266,15,15
365675271,15,34
365675276,30,30
365675281,15,15
365675286,15,15
365675289,30,30
365675347,15,27
365675376,30,35
365675466,30,36
365675468,30,102
365675475,10,78
365675478,15,17
365675988,15,15
365676778,10,13
365677058,15,20
365677361,10,11
365677566,15,17
365677626,10,11
365677646,30,31
365677667,30,30
365677673,30,35
365677703,15,16
365679299,30,32
365679416,10,32
365680887,10,10
365681124,10,20
365681328,15,15
365682348,15,15
365682495,10,43
365682993,10,13
365683223,30,30
365683231,15,18
365683617,10,64
365683804,30,30
365684256,30,71
365684263,15,16
365686130,15,15
365686142,30,30
365686232,15,15
365686800,15,15
365687119,30,30
365687121,30,30
365687972,30,30
365689240,10,26
365690889,15,16
365692998,10,42
365693004,10,77
365693013,10,21
365693019,15,20
365693091,10,10
365693109,15,36
365693136,30,30
365693142,10,10
365693144,30,30
365693865,30,30
365693901,30,47
365695316,10,42
365696147,10,12
365697530,15,17
365697580,10,55
365697886,30,30
365697900,30,30
365698221,30,30
365698335,15,18
365698734,15,16
365698756,15,15
365698782,10,33
365698863,10,88
365699120,15,19
365699131,10,85
365699416,15,16
365699425,15,41
365699442,15,15
365699471,10,10
365699792,30,30
365699817,10,54
365699836,15,39
365700420,15,34
365700449,15,19
365700827,15,24
365700859,10,13
365700955,30,30
365701476,30,33
365702430,10,29
365702721,30,33
365702733,10,12
365702742,15,15
365702755,90,90
365702773,10,11
365702840,15,15
365702866,10,56
365703131,15,15
365703133,30,30
365703154,15,15
365703245,10,28
365703644,15,23
365703667,10,10
365703674,30,30
365703675,30,73
365703679,10,77
365703691,30,30
365703704,10,15
365704615,30,30
365704645,10,11
365704669,15,45
365704779,10,10
365704789,10,10
365707236,10,75
365707837,10,68
365707962,30,30
365709206,30,31
365709552,10,11
365709743,30,93
365709761,30,33
365710051,10,47
365710084,10,40
365710147,10,44
365710654,10,20
365710746,15,17
365711814,30,32
365713475,15,15
365713816,30,30
365716554,10,18
365717503,10,24
365717684,30,30
365717904,10,81
365717966,30,31
365718035,15,16
365718296,15,16
365718797,10,72
365719297,30,32
365721150,15,15
365722678,10,10
365722680,10,13
365722801,30,30
365722824,15,17
365725834,15,15
365726258,15,16
365726945,10,10
365729218,10,35
365729316,30,57
365729338,30,31
365729339,10,13
365729364,10,10
365729378,30,30
365729382,30,30
365729399,10,89
365729442,10,11
365729739,15,18
365729745,15,16
365729753,30,30
365729787,30,31
365729799,15,16
365729801,15,49
365729809,30,42
365729810,10,10
365729860,30,34
365730004,15,33
365730085,15,24
365730125,10,58
365731463,30,30
365731901,10,10
365732505,10,73
365732565,15,16
365732669,15,30
365733405,15,15
365733509,30,30
365734758,15,17
365735452,30,34
365737352,15,15
365737598,10,14
365739094,30,30
365740463,30,40
365740466,30,30
365740593,10,12
365740845,10,49
365740901,15,18
365740985,15,15
365740996,10,25
365741135,15,21
365741276,30,57
365742073,10,21
365742078,30,33
365743602,10,15
365743622,15,17
365744485,15,15
365744537,15,22
365744562,30,30
365744795,30,39
365744847,30,40
365745203,30,30
365746394,30,46
365746615,10,60
365746783,30,30
365748439,10,10
365748917,15,15
365750747,15,18
365751237,10,20
365751364,10,45
365752488,10,96
365752984,15,15
365753845,30,32
365754684,15,23
365755054,10,26
365755574,10,20
365755814,10,13
365755829,30,30
365755963,15,15
365756130,30,30
365756779,10,36
365757272,15,18
365757977,10,25
365758354,15,17
365758432,30,30
365759898,10,39
365760215,10,10
365761761,10,19
365761983,15,16
365762244,15,16
365762535,30,117
365763294,15,15
365763389,30,31
365763924,30,35
365764110,30,30
365764141,15,30
365764455,10,10
365766063,15,15
365766320,30,30
365766381,10,10
365766427,10,46
365767912,15,18
365770049,15,36
365770355,15,32
365770435,10,82
365771553,30,47
365772642,10,12
365772731,10,32
365773379,15,18
365775033,10,51
365777077,10,66
365777659,15,15
365778193,15,15
365778270,15,15
365778335,15,17
365778549,15,15
365785223,15,38
365785625,15,25
365785824,10,11
365786179,10,94
365787726,15,15
365787939,30,32
365788372,30,31
365788388,15,15
365788399,10,30
365788480,15,17
365791186,15,21
365793027,15,36
365793405,30,35
365793494,30,30
365793755,15,16
365794492,10,10
365794883,10,37
365795998,15,15
365796008,30,30
365797126,10,14
365797137,90,90
365797328,30,30
365797378,10,12
365797631,15,15
365798371,10,10
365798545,10,56
365799684,10,25
365799695,30,31
365800238,15,24
365800460,10,58
365801175,10,33
365801416,10,13
365803707,15,16
365804147,15,35
365804194,10,12
365804389,10,54
365804478,10,23
365805356,15,16
365806217,30,36
365807184,15,17
365807363,10,10
365807615,15,20
365808215,10,21
365808253,15,15
365808551,15,16
365809738,30,84
365810027,10,13
365812989,15,27
365816247,15,51
365818794,30,30
365820818,15,16
365823027,10,10
365823501,15,15
365825026,10,11
365826784,30,30
365827359,30,30
365827377,30,44
365827433,30,75
365827455,30,30
365827806,30,30
365827813,10,26
365827814,10,11
365828184,10,14
365829385,30,30
365829399,10,10
365829766,15,30
365830999,10,10
365831474,30,30
365831521,30,57
365832353,10,80
365832455,15,16
365832605,15,16
365832888,10,10
365832979,30,31
365833114,10,41
365833851,30,30
365834573,15,44
365834948,15,24
365837240,10,12
365837665,15,15
365837939,30,77
365838328,15,16
365840476,30,30
365840538,15,15
365840739,10,13
365842562,30,91
365843503,10,12
365843507,15,38
365843601,30,85
365844744,30,30
365847302,15,15
365848184,10,23
365849392,10,72
365851952,10,12
365852099,10,25
365853304,10,42
365853891,15,22
365853897,15,15
365854471,15,21
365854631,10,30
365854668,15,15
365854677,10,16
365854962,30,30
365855347,15,40
365855472,15,29
365855478,10,10
365855531,15,15
365855769,10,13
365856573,10,10
365857498,15,47
365857563,10,10
365857627,10,43
365858868,30,36
365858954,30,30
365859020,10,10
365861007,30,30
365862608,10,13
365863358,30,31
365864577,10,10
365864721,10,10
365865333,15,15
365867168,15,15
365867384,10,11
365867503,15,27
365867952,10,50
365868146,15,16
365868648,15,18
365869957,30,30
365870114,10,26
365870518,15,18
365870730,10,12
365870769,10,68
365871644,10,10
365872481,10,15
365873617,10,62
365874147,10,107
365874365,15,32
365874511,10,28
365874641,15,15
365874889,15,19
365875094,15,24
365876159,30,34
365876346,15,23
365877202,10,61
365877489,10,12
365877619,15,15
365879923,15,17
365880534,15,23
365881095,10,10
365882915,10,68
365882946,15,17
365883342,15,28
365883354,10,81
365883384,10,27
365883968,10,33
365884388,10,10
365884750,15,16
365884936,30,34
365885154,15,15
365885291,90,90
365888430,30,31
365890437,15,47
365891412,30,30
365891478,30,30
365892378,30,30
365892522,30,31
365894092,15,19
365894288,10,30
365894688,30,30
365895633,15,17
365895817,10,96
365895999,15,29
365896788,15,15
365896865,10,42
365897195,10,16
365898308,10,16
365898344,15,18
365898348,15,15
365899150,10,10
365899417,15,16
365900197,15,34
365900281,30,30
365900578,30,31
365901507,15,15
365901869,30,30
365902066,10,81
365902211,15,20
365902810,30,30
365905152,10,25
365907275,30,30
365907309,15,15
365910351,15,16
365910609,10,21
365911087,30,32
365911519,10,10
365912137,10,51
365912745,10,12
365912813,30,38
365913564,10,11
365914230,30,30
365914685,30,36
365914691,30,30
365915812,10,10
365915853,15,15
365916883,30,31
365917489,30,30
365917747,15,24
365917764,30,31
365918634,10,28
365919119,90,97
365920178,30,39
365920833,15,22
365921232,15,15
365921242,15,17
365921459,15,16
365921480,10,21
365921821,10,10
365922935,30,30
365922962,10,43
365923439,15,31
365923466,30,33
365923489,10,42
365924415,10,31
365924876,30,30
365924983,15,17
365925232,10,11
365925504,30,30
365925729,10,39
365929896,15,15
365930663,10,22
365930664,10,66
365930671,15,16
365931167,30,35
365931182,10,73
365931430,15,20
365931533,10,12
365931859,15,15
365935302,30,30
365935369,10,54
365935751,15,16
365936850,15,33
365936860,30,30
365936863,30,30
365936886,30,121
365936889,15,16
365936892,30,33
365936898,30,36
365936908,10,11
365936922,15,45
365936927,15,19
365937636,10,85
365937826,15,15
365938671,30,30
365938954,10,43
365939530,15,34
365939865,15,18
365940195,10,11
365940325,10,12
365941221,15,33
365941513,10,19
365942251,10,11
365944845,15,15
365945106,30,30
365947242,15,22
365947294,15,16
365947781,30,32
365947855,15,20
365948034,30,74
365948962,15,15
365949025,15,16
365949097,10,102
365949759,30,30
365950424,10,12
365950485,10,10
365951622,15,16
365951667,10,38
365951714,10,10
365952131,15,31
365952348,30,31
365953980,10,42
365954732,10,33
365954792,10,11
365955168,15,15
365955532,15,15
365957036,15,15
365958480,30,30
365959418,30,31
365959584,10,10
